lifter_id,Name,Sex,BirthYearClass,Country
42606,Ben Lambert-Wells,M,,Australia
42607,Chris Abraham,M,,
42608,Philip Cornish,M,,Australia
42609,Dylan Tremaine,M,,Australia
42610,Scott McKenzie #1,M,,Australia
42611,Jack Keogh,M,,Ireland
42612,Ben Whaley,M,,Australia
42613,Alistair Singh,M,,Australia
42614,Matt Griffith,M,,USA
42615,James Brant,M,,Australia
42616,Morgan Mackney,M,,Australia
42617,Stefan Smith,M,,
42618,Shane Comford,M,,Australia
42619,Geoff Baddams,M,,Australia
42620,Gareth Clark,M,,Australia
42621,David Stone,M,,Australia
42622,Zachary Bates,M,,Australia
42623,Brett Harding,M,,Australia
42624,Andrew Ashworth,M,,Australia
42625,Marcus Horwood,M,,Australia
42626,Anthony Hatcher,M,,Australia
42627,Zane Lamont,M,,Australia
42628,Ned Hutchinson,M,,Australia
42629,Kurt Sewell,M,,Australia
42630,Allister Smith,M,,Canada
42631,Wesley Branson,M,,Australia
42632,Chris Pfeiffer,M,,Australia
42633,Corey Tormisi,M,,Australia
42634,Simon Broomhead,M,,
42635,Steven Sage,M,,Australia
42636,Reece Firmager,M,,Australia
42637,Kate Tuxford,M,,Australia
42638,Ian Hancock,M,,
42639,Nathan Washbourne,M,,Australia
42640,Kryston Hardy,M,,Australia
42641,Joc Fabbro,M,,Australia
42642,Michael Groves,M,,Australia
42643,Matthew Kay,M,,Australia
42644,Shane Lindner,M,,Australia
42645,Aaron Vickery,M,,Australia
42646,Tim Donnan,M,,Australia
42647,Darcy Risstrom,M,,Australia
42648,Boyd Marks,M,,Australia
42649,Rhys Parasiers,M,,Australia
42650,Justin Condriske,M,,Australia
42651,Matt Fleischer,M,,Australia
42652,Scott Schultz,M,,USA
42653,Chris Fathers,M,,Australia
42654,Clayton Barker,M,,Australia
42655,Riley David Ross,M,,Australia
42656,Paul McKee,M,,Australia
42657,Haydn Lofts,M,,Australia
42658,Harley Bennett,M,,Australia
42659,Daniel Fordred,M,,Australia
42660,Patrick Barrett,M,,USA
42661,Harley Webb,M,,Australia
42662,Todd Hutchinson,M,,Australia
42663,Trent Miller,M,,Australia
42664,Daniel Caporrella,M,,Australia
42665,Jake Clarke #2,M,,Australia
42666,Chris Challis,M,,Australia
42667,Ben Meller,M,,Australia
42668,Luke Fitzner,M,,Australia
42669,Simon Schutz,M,,Australia
42670,Josh Devries,M,,Australia
42671,Brett Ancell,M,,Australia
42672,Zac Edwards,M,,USA
42673,Jesse Hite,M,,Australia
42674,Grant Thompson,M,,Australia
42675,Bradley Jacob,M,,Australia
42676,Ben Kerber,M,,Australia
42677,Chris Zachopoulos,M,,Australia
42678,Ben Le Leu,M,,Australia
42679,Sarah Ellis #1,F,,Australia
42680,Alana Schubert,F,,Australia
42681,Adelma Romano,F,,Australia
42682,Ulli Maynard Stagut,F,,Australia
42683,Tracey Fuller,F,,Australia
42684,Stephanie Perkins,F,,USA
42685,Hannah Holmes #3,F,,Australia
42686,Kerryn Musgrove,F,,Australia
42687,Teagan Lawn,F,,Australia
42688,Renee Young,F,,Australia
42689,Samantha Stengert,F,,Australia
42690,Claire Littore,F,,Australia
42691,Leyla Yavuz,F,,Australia
42692,Belinda Linlklater,F,,Australia
42693,Daniel Daley,F,,Australia
42694,Asimenia Pestrivas,F,,Australia
42695,Jacqui Edge,F,,Australia
42696,Waters Chloe,F,,Australia
42697,Sophie Scott #1,F,,Australia
42698,Sarah Zbierski,F,,Australia
42699,Tamika Ollington,F,,Australia
42700,Majenta Mueller,F,,Australia
42701,Alise Brown,F,,Australia
42702,Nicole Wright,F,,USA
42703,Amy Rowland,F,,Australia
42704,Melissa Muggeridge,F,,Australia
42705,Jasmin Hudson,F,,Australia
42706,Lauren Thorley,F,,Australia
42707,Jordana Bassin,F,,Australia
42708,Taygan Sherlock,F,,Australia
42709,Eleanor Dick,F,,Australia
42710,Julia Van Der Hoven,F,,Australia
42711,Leonie Wotton,F,,Australia
42712,Jamie Brooke,F,,Australia
42713,Dena English,F,,Australia
42714,Mel Godschalk,F,,Australia
42715,Leslie Higgins,F,,Australia
42716,Teagan Blythman,F,,Australia
42717,Chloe Oborn,F,,Australia
42718,Shaan Lamey,F,,Australia
42719,Jesse Tomson,F,,Australia
42720,Talia Cornelius,F,,Australia
42721,Kayla Kavenett,F,,Australia
42722,Lauren Palmer,F,,Australia
42723,Candice Reidy,F,,Australia
42724,Kristy Aufderheide,F,,Australia
42725,Lauren Walter,F,,Australia
42726,Jessie Wheatley,F,,Australia
42727,Alex Hill,F,,USA
42728,Anna BrinkFimmel,F,,Australia
42729,Emma Campbell #3,F,,Australia
42730,Janelle Gates,F,,Australia
42731,Hannie Kuhne,F,,Australia
42732,Aimee Peel,F,,Australia
42733,Courtney Warren,F,,
42734,Nicole McKenzie,F,,Australia
42735,Bianca Hartley,F,,Australia
42736,Jess Morris,F,,Australia
42737,Sam Parker #1,F,,Australia
42738,Abbey Edwards,F,,Australia
42739,Jess Cooke,F,,Australia
42740,Laura Dobson,F,,Australia
42741,Natala Watego,F,,Australia
42742,Emily Cock,F,,Australia
42743,Megan Sanders,F,,
42744,Carly Bennett,F,,Australia
42745,Kayla Custance,F,,Australia
42746,Jessica Melville Smith,F,,Australia
42747,Stacey Nelson #2,F,,Australia
42748,Ebony Grieger,F,,Australia
42749,Tiffany George,F,,USA
42750,Adele Gibson,F,,Australia
42751,O'Reilly O'Reilly,F,,Australia
42752,Coralie Duckworth,F,,Australia
42753,Caitlin Ormond Walker,F,,Australia
42754,Elizabeth Baker,F,50-59,Australia
42755,Kim Walker,F,24-39,USA
42756,Josh Chuah,M,19-23,Australia
42757,Emile Boxer,M,19-23,Australia
42758,Warren O'Keeffe,M,24-39,Australia
42759,Nichalos Spillane,M,19-23,Australia
42760,Dale Manuel,M,24-39,Australia
42761,Christopher Kahotea,M,24-39,Australia
42762,Brett Lohain,M,19-23,Australia
42763,Connie Ross,F,40-49,Australia
42764,Ian Wee,M,19-23,Australia
42765,Vincent Vinh Gia An,M,19-23,Australia
42766,Joey Zinghini,M,19-23,Australia
42767,Timothy Rownes,M,24-39,Australia
42768,Mohammad Helmi,M,19-23,Australia
42769,Bradley Mcclelland,M,19-23,Australia
42770,John O'Donnell,M,24-39,USA
42771,Nathalie Moen Balhald,F,24-39,Australia
42772,Tait Johnston,M,14-18,Australia
42773,Halim Yoo,M,19-23,Australia
42774,Connor Denton,M,19-23,Australia
42775,Alexander Huang,M,14-18,USA
42776,Michael Ezzy,M,19-23,Australia
42777,Luke Davis,M,14-18,USA
42778,Stuart Crookston,M,19-23,Australia
42779,Michael Abdullah,M,50-59,Australia
42780,Aaron Mifsud,M,24-39,Australia
42781,Domenic Camera,M,,Australia
42782,Tony Somerville,M,50-59,
42783,Tiana Johnson,F,19-23,USA
42784,Phil Hines,M,24-39,Australia
42785,Jake Watson,M,24-39,USA
42786,Tane Robsen-Webb,M,,Australia
42787,Thomas Bermingham,M,14-18,Australia
42788,Scott Byrng,M,,Australia
42789,Masson Fox,M,,Australia
42790,Mario Cavallo,M,,Australia
42791,Daniel Sutera,M,19-23,Australia
42792,Kainoa Nanai,M,19-23,Australia
42793,Tracee Taylor,F,,Australia
42794,Jacqueline Stofmeel,F,,Australia
42795,Richard Chi,M,,Australia
42796,Steve McRae,M,,Australia
42797,Jarrad Thatcher,M,,Australia
42798,Jamie Cross,M,,Australia
42799,Tim Rownes,M,,Australia
42800,Dean Jameson,M,,Australia
42801,Sam North,M,,Australia
42802,Matthew Hill,M,,USA
42803,Kathy Wang,F,24-39,USA
42804,Benjamin McDonald,M,24-39,Australia
42805,Nicholas Han,M,24-39,Australia
42806,Mike Gamley,M,24-39,Australia
42807,Leah Richardson,F,24-39,Australia
42808,Geoff Lewis,M,60-69,Australia
42809,Christopher Lim,M,19-23,Australia
42810,Darren Hancey,M,24-39,Australia
42811,Max McCall,M,24-39,Australia
42812,Josh Smith #6,M,24-39,Australia
42813,Michael Ketelaar,M,19-23,Australia
42814,Ben Haines,M,24-39,
42815,Rod Turk,M,50-59,Australia
42816,Daniel Brown #3,M,24-39,Australia
42817,Jesse Harrold,M,14-18,Australia
42818,Laurie Holt,M,40-49,Australia
42819,Dale Punshon,M,24-39,Australia
42820,Nathan Hodge,M,24-39,Australia
42821,Terrence Critchley,M,24-39,Australia
42822,Todd Wheldon,M,24-39,Australia
42823,Guy Boyd,M,24-39,Australia
42824,Matt Mckay,M,24-39,Australia
42825,Kristian Vines,M,19-23,Australia
42826,Kayden Weller,M,19-23,Australia
42827,Siantelle Pasqual,F,19-23,Australia
42828,Chung Lin Wai,M,,Australia
42829,Ewen Stanley,M,24-39,Australia
42830,Lauren Phillips,F,24-39,Australia
42831,Teisina Tongi,M,24-39,
42832,Andrew Brown #10,M,,Australia
42833,Kushini Jayawardane,F,24-39,Australia
42834,Lauren Simpson,F,24-39,USA
42835,Coral Fernandez,F,50-59,Australia
42836,Jack Brearley,M,24-39,Australia
42837,Jack Hardman,M,19-23,Australia
42838,Mike Newton,M,24-39,USA
42839,Rochelle Salilig,F,24-39,Australia
42840,Eloise Cook,F,24-39,Australia
42841,Alipate Mahanga,M,24-39,Australia
42842,Gerard Seaniger,M,24-39,Australia
42843,Edric Natamihardja,M,,Australia
42844,Brendan Scanlon,M,,Australia
42845,Melinda Lee Smith,F,,Australia
42846,Yousef Shir Mohammed,M,,Australia
42847,Jasveen Pannee,M,,Australia
42848,Natalie Marie,F,24-39,Australia
42849,Tu-Mihn Alan Nguyen,M,,Australia
42850,Abi Cryerhall,F,,Australia
42851,Nic Nguyen,M,,Australia
42852,David Mabon,M,19-23,Australia
42853,John Magnisalis,M,,Australia
42854,Garry Young,M,,Australia
42855,Benjamin Rustin,M,,Australia
42856,Alex Roberson #1,M,,Australia
42857,Yousef Shirmohammadi,M,,Australia
42858,Matt Stewart,M,24-39,
42859,Rania Bryan,F,,Australia
42860,Jessica Masterton,F,24-39,Australia
42861,Jessica Head-Gray,F,24-39,Australia
42862,Janice Chua,F,24-39,Australia
42863,Karina Fourman,F,24-39,Australia
42864,Andrea Vergara,F,24-39,Australia
42865,Micaela Dalli,F,19-23,Australia
42866,Jeremy Fraser,M,19-23,
42867,Pei Jie Yang,M,19-23,Australia
42868,Aidan Williams,M,19-23,
42869,David Jaggi,M,19-23,Australia
42870,Brett Bennet,M,,Australia
42871,Liz Warde,F,,Australia
42872,James Ramsay,M,,England
42873,Steven Kowalin,M,,Australia
42874,Marianne Smith,F,24-39,Australia
42875,Skye Gelling,F,24-39,Australia
42876,Cody Aleman,M,14-18,
42877,James Oh,M,14-18,Australia
42878,Blake Mayocchi,M,24-39,Australia
42879,Adam Rawsthrorne,M,24-39,Australia
42880,Paul Redel,M,24-39,Australia
42881,Jamie Woollard,M,24-39,Australia
42882,Dayne Beasley,M,24-39,Australia
42883,Stephanie Bourke,F,24-39,Australia
42884,Alice Fields,F,24-39,Australia
42885,Rose Holland,F,24-39,Australia
42886,Riccardo Duldulao,M,24-39,Australia
42887,Jesse Ross,M,24-39,Australia
42888,Romano Gaspardis,M,19-23,Australia
42889,Jamie Cross,M,19-23,Australia
42890,Matthew Burke #3,M,24-39,Australia
42891,Damien Garrety,M,19-23,Australia
42892,Leigh Storer,M,19-23,Australia
42893,Saxon Wayner,M,40-49,Australia
42894,Cass Pickcro,F,,Australia
42895,Ellse Brown,F,,Australia
42896,Katrina Robertson,F,50-59,Australia
42897,Seline Magnussen,F,14-18,Australia
42898,Stephanie Philippou,F,24-39,Australia
42899,Sarah Sliwka,F,24-39,Australia
42900,Kristin Perissinotto,F,19-23,Australia
42901,Rebecca Richardson,F,24-39,Australia
42902,Travis Wood,M,24-39,England
42903,Nathan Lewis,M,24-39,
42904,Paul Doneley,M,24-39,Australia
42905,Dan Mason #2,M,24-39,Australia
42906,Luke Bonner,M,24-39,Australia
42907,Jodie Tomkins,F,19-23,Australia
42908,Dempsey Willis,F,,Australia
42909,Jamie Bisset,M,,Australia
42910,Paul Cook,M,,
42911,Ryan Halkett,M,,Australia
42912,Andrew Poon,M,,Australia
42913,Henry MacPhillami,M,,Australia
42914,Matthew Brunoli,M,,Australia
42915,Gerry Bellshaw,M,,Australia
42916,Jonathan Seymour #2,M,,Australia
42917,Nelson Chui Chee Chung,M,,Malaysia
42918,Jane Clarke,F,,Australia
42919,Heath Davidson,M,,USA
42920,Jenny Shami,F,24-39,Australia
42921,Steve Kennett,M,40-49,Australia
42922,Jarrod Thatcher,M,24-39,Australia
42923,Ali Kay,F,19-23,Australia
42924,Charley Leonard,F,19-23,USA
42925,Kristin Perissinotto,F,24-39,Australia
42926,Katja Charters,F,50-59,Australia
42927,Andrew Ngo #2,M,19-23,Australia
42928,Kenny Urquhart,M,24-39,Australia
42929,Ruwan Van Der Vinne,M,24-39,Australia
42930,Michael Luong,M,19-23,
42931,Russel Gan,M,24-39,Australia
42932,Albert Owens,M,24-39,USA
42933,Bill Tachsis,M,19-23,Australia
42934,Eamom Zalencich,M,24-39,Australia
42935,Harley Grey #1,M,24-39,Australia
42936,Martin Kaminsky,M,19-23,Australia
42937,Nick Smythe,M,,Australia
42938,James Ballantyne,M,19-23,USA
42939,Kylie Gierke,F,,Australia
42940,Jessica Gammon,F,,Australia
42941,Brooke Hepworth,F,,Australia
42942,Sarah Bromell,F,,Australia
42943,Amanda Wright,F,,USA
42944,Courtney Millward,F,,Australia
42945,Briony Hunyadi,F,,Australia
42946,Erica Graf,F,,Australia
42947,Keira Jacobson,F,,Australia
42948,Hannah Beruldsen,F,,Australia
42949,Lisa Sverta,F,,Australia
42950,Marnic Doering,F,,Australia
42951,Sarah Hollis,F,,Australia
42952,Ashley Collins,F,,Australia
42953,Chloe Wilson,F,,
42954,Casey Silvia,F,,Australia
42955,Nichole Stone,F,,Australia
42956,Kylie Higgins,F,,Australia
42957,Lauren Waechter,F,,Australia
42958,Sarah Zhierski,F,,Australia
42959,Chloe Statham,F,,Australia
42960,Elizabeth Pain,F,,Australia
42961,Courtnay Warren,F,,Australia
42962,Lance Fransiscus,M,,Australia
42963,Malcolm Auali,M,,Australia
42964,Anthony Kovati,M,,Australia
42965,Ryan Purcell,M,,Australia
42966,C Innes,M,,Australia
42967,David Waechter,M,,Australia
42968,L Dunell,M,,Australia
42969,Justin Sant,M,,Australia
42970,Andrew Creswick,M,,Australia
42971,Thomas Mailata,M,,Australia
42972,James Harvey,M,,
42973,Matthew La Chuisa,M,,Australia
42974,Sean Powell,M,,
42975,Tom Griffiths #2,M,,Australia
42976,Josh Tora,M,,Australia
42977,James Bitossi,M,,Australia
42978,Scott Daruda,M,,Australia
42979,Jayden Cooley,M,,Australia
42980,Will Welsh,M,,Australia
42981,Carney Johnstone,M,,Australia
42982,Dan Condon,M,,Australia
42983,Cory Hillan,M,,Australia
42984,Brandon Wortley,M,,Australia
42985,Michael Mcarthur,M,,Australia
42986,Ben Riggs,M,,Australia
42987,Caleb Mcelhinney,M,,Australia
42988,Nathan Lunn,M,,Australia
42989,Shayne Clarke,M,,Australia
42990,Michael Nunez,M,,USA
42991,Brent Richards,M,,Australia
42992,Jesse Anderson,M,,USA
42993,N Byrne,M,,Australia
42994,A Monsour,M,,Australia
42995,Nick Hamilton,M,,
42996,Andrew Harvey,M,,
42997,James Horton,M,,
42998,B. Leach #2,M,,Australia
42999,Chris Gregory,M,,
43000,Robert Jones,M,,
43001,Nathan Kunst,M,,Australia
43002,T Keegan,M,,Australia
43003,T Kann,M,,Australia
43004,Angus Mclean,M,,Australia
43005,James Moore #12,M,,Australia
43006,Mat Dorrian,M,,Australia
43007,Ty Smith,M,,USA
43008,B. Parker,M,,
43009,S. O'Leary,M,,
43010,Martin Kennedy,M,,
43011,P. Jeffrey,M,,Australia
43012,K Mclachlan,M,,Australia
43013,Toan Tran,M,,
43014,Jonathon Carol,M,,Australia
43015,Chris Trinh,M,,
43016,David Berry #4,M,,Australia
43017,C. Smith,M,,
43018,Steven Hubbard,M,,Australia
43019,Lyle Smith,M,,Australia
43020,A. Black #1,M,,Australia
43021,Chris Gallagher,M,,England
43022,Tony Malu,M,,Australia
43023,Conrad Harris,M,,Australia
43024,Jesse Schultz,M,,USA
43025,Liko Fehcko,M,,Australia
43026,Antony Usmar,M,,Australia
43027,Charles Ashworth,M,,Australia
43028,Erik Blewonski,M,,Australia
43029,See Brendan,M,,Australia
43030,Raymond Scott,M,,Australia
43031,Mathew Haymes,M,,Australia
43032,Azzy Natera,M,,Australia
43033,T Denning,M,,Australia
43034,Cameron Mackenzie,M,,Australia
43035,Chris Mckeown,M,,Australia
43036,Shaun Price-Cody,M,,Australia
43037,David Wellington,M,,Australia
43038,R Vinit,M,,Australia
43039,Benjamin Gaul,M,,Australia
43040,Ricky Tupou,M,,Australia
43041,Joseph Brice,M,,Australia
43042,Scott Buchanan #1,M,,Australia
43043,Alex Morton,M,,
43044,Tony Time,M,,Australia
43045,Adam Schloss,M,,Australia
43046,S Beus,M,,Australia
43047,David Masinello,M,,Australia
43048,Michael Gainer,M,,Australia
43049,Leigh Rezuk,M,,Australia
43050,Eban O'rourke,M,,Australia
43051,Sean Anderson,M,,USA
43052,Robert Wilson,M,,
43053,David Jenkins-Manning,M,,Australia
43054,Cahill Collins,M,,Australia
43055,Sam Leeming,M,,Australia
43056,Alfred Farr,M,,Australia
43057,Lyle Frederickson,M,,Australia
43058,Andrew Twist,M,,Australia
43059,Brenton Pavey,M,,Australia
43060,M. Brown,M,,
43061,Sam Morris,M,,
43062,T Georgieff,M,,Australia
43063,Dave Paterson,M,,Australia
43064,Dean Kenny,M,,Australia
43065,Adam Shepherd,M,,Australia
43066,Ryan Roche,M,,Australia
43067,George Winks,M,,Australia
43068,Jason Birks,M,,Australia
43069,D Ritale,M,,Australia
43070,Nick Mcgraw,M,,Australia
43071,Matthew O'Donnell,M,,Canada
43072,T Hammill,M,,Australia
43073,Travis Crisp,M,,Australia
43074,Robert Cruise,M,,Australia
43075,Dane Fewster,M,,Australia
43076,M O'sullivan,M,,Australia
43077,Matt Lee #4,M,,Australia
43078,Rohan Brown,M,,Australia
43079,David Van Bergen,M,,Australia
43080,Tristan Groundland,M,,Australia
43081,Laurie Mclean,M,,Australia
43082,James Ogden,M,,USA
43083,Nicholas Creevey,M,,Australia
43084,Tony Le #3,M,,Australia
43085,Craig Flett,M,,Australia
43086,Peter Pollock,M,,
43087,Robert Moore #2,M,,Australia
43088,Leigh Rice,M,,Australia
43089,Robert Naray,M,,Australia
43090,Joshua Shadbolt,M,,Australia
43091,Gavin Gourlay,M,,Australia
43092,Amos Morris,M,,Australia
43093,James Ferris,M,,USA
43094,James Stannard,M,,Australia
43095,James Taylor #7,M,,Australia
43096,Justin Atwood,M,,Australia
43097,Seamus Delahunty,M,,Australia
43098,T Seebohm,M,,Australia
43099,Vulcan Akkus,M,,Australia
43100,Rehannan French,M,,Australia
43101,C. Johnson,M,,USA
43102,Brad Devon,M,,Australia
43103,Matthew Bonanno,M,,Australia
43104,Damian Snare,M,,Australia
43105,Barry Jones,M,,
43106,William Chambers,M,,Australia
43107,Ryan Freeney,M,,Australia
43108,Cameron Mcphee,M,,Australia
43109,Chris Taylor #15,M,,Australia
43110,Nathan Maher,M,,Australia
43111,T. Benson,M,,
43112,Guy Walter,M,,Australia
43113,Benjamin Ryan,M,,Australia
43114,Justin Sverta,M,,Australia
43115,Ben Duscher,M,,Australia
43116,Lachie Wrench,M,,Australia
43117,Kieran Rugless,M,,Australia
43118,Paul Adams #3,M,14-18,
43119,Corey Hoy,M,,Australia
43120,Ben Byron,M,,Australia
43121,Roscoe Halbauer,M,,Australia
43122,J Musgrave,M,,Australia
43123,Mitchell Dellbridge,M,,Australia
43124,Shaun Anderson,M,,USA
43125,Damien Piscioneri,M,,Australia
43126,A Istria,M,,Australia
43127,Carl Dew,M,,Australia
43128,Ryan Rickards,M,,Australia
43129,Daniel Spanos,M,,Australia
43130,Dylan Quinlivan,M,,Australia
43131,Brendan Sherlock,M,,Australia
43132,Matt Sika,M,,Australia
43133,William Robinson,M,,
43134,C Lofstedt,M,,Australia
43135,N Toohey,M,,Australia
43136,Michael Butters,M,,Australia
43137,Daniel Basso,M,,Australia
43138,Tom Hedley,M,,Australia
43139,Simon Caldwell,M,,Australia
43140,P Horgan,M,,Australia
43141,Jamie Statham,M,,Australia
43142,Sam Tweedy,M,,Australia
43143,Glen Nicolaides,M,,Australia
43144,T Grehan,M,,Australia
43145,I Bomum,M,,Australia
43146,B. Hutchison,M,,
43147,N. Carter,M,,
43148,W Costello,M,,Australia
43149,Chris Birkett,M,,Australia
43150,Simon Dowling,M,,Australia
43151,Julian Henry,M,,Australia
43152,Damien Cocks,M,,Australia
43153,Nourbir Singh,M,,Australia
43154,Joseph Cavallo,M,,Australia
43155,Curtis Clarke,M,,Australia
43156,Matthews Colls,M,,Australia
43157,Joshua Potter,M,,Australia
43158,Jason Brush,M,,Australia
43159,Dylan Tremain,M,,Australia
43160,Gyozo Dowd,M,,Australia
43161,Joshua Clay,M,,USA
43162,S Mcinerney,M,,Australia
43163,Mat Franks,M,,Australia
43164,J Bignell,M,,Australia
43165,Robbie Edwards,M,,Australia
43166,Kunnie Kundin,M,,Australia
43167,S S Beard,M,,Australia
43168,Liam Mcginley,M,,Australia
43169,Luke Ingham,M,,Australia
43170,Joshua Leddy,M,,Australia
43171,Lachlan Cook,M,,Australia
43172,Dan Buckham,M,,Australia
43173,J. Dunn,M,,USA
43174,Nicholas Pellinkhof,M,,Australia
43175,Caleb Fatnawna,M,,Australia
43176,Joe Kanai-Ito,M,,Australia
43177,Cameron Keech,M,,Australia
43178,A Mcdonald,M,,Australia
43179,Mic Mic,M,,Australia
43180,J Gale,M,,Australia
43181,Pat Devers,M,,Australia
43182,Michael Hayes,M,,
43183,J. Morrison,M,,
43184,L. Andrews,M,,
43185,D. Murphy,M,,
43186,P. Tully,M,,
43187,Dan Fulton,M,,Australia
43188,Julian Keim,M,,Australia
43189,Jason Loechal,M,,Australia
43190,Samuel Mackay,M,,Australia
43191,Jack McKenna,M,,
43192,C Von Wilpert,M,,Australia
43193,Shane Hummer,M,,Australia
43194,J Vos,M,,Australia
43195,Clint Jones #2,M,,Australia
43196,Matt Durda,M,,Australia
43197,Christian Wheat,M,,Australia
43198,Chris Ledwidge,M,,Australia
43199,T Falconer,M,,Australia
43200,W Jenkins-Manning,M,,Australia
43201,A. Ward,M,,Bahamas
43202,M Sneesby,M,,Australia
43203,Aaron Chong,M,,Australia
43204,Oliver O'laughlin,M,,Australia
43205,Christopher Ure,M,,Australia
43206,Steven Rigney,M,,Australia
43207,Angus Lea,M,,Australia
43208,Jack Dring,M,,Australia
43209,Matt Griffiths,M,,Australia
43210,Timothy Ferry,M,,Australia
43211,Jack Bowen,M,,Australia
43212,Nick Winkler,M,,Australia
43213,Will Ryan,M,,Australia
43214,Tobias Rissman,M,,Australia
43215,Pat Mcarthy,M,,Australia
43216,Ryan Mcaneny,M,,Australia
43217,Giveson Yakka,M,,Australia
43218,Chris Flower,M,,Australia
43219,Joseph Allen,M,,USA
43220,Credan Price-Cody,M,,Australia
43221,Steven Norman,M,,Australia
43222,James Scott,M,,
43223,Michael Hannay,M,,Australia
43224,Benjamin Foessel,M,,Australia
43225,Zac Seaborn,M,,Australia
43226,Paul Pizzicia,M,,Australia
43227,Michael Murphy,M,,USA
43228,P Steele,M,,Australia
43229,K. Burton,M,,
43230,Ty Falkenstein,M,,Australia
43231,Gabirri Collins,M,,Australia
43232,Kyle Lansdown,M,,Australia
